2687,10000
730,1445,17242,13851
729,1452,17251,13838
732,1449,17296,13905
729,1458,17193,13771
733,1433,17351,13920
731,1439,17286,13893
731,1445,17269,13870
732,1450,17309,13921
729,1456,17191,13777
734,1435,17391,13979
732,1454,17275,13858
733,1439,17321,13921
732,1443,17296,13890
729,1448,17173,13794
732,1439,17286,13919
731,1446,17276,13893
731,1447,17272,13856
732,1436,17303,13904
729,1458,17210,13817
731,1443,17299,13897
728,1457,17187,13809
730,1449,17255,13863
734,1432,17352,13960
734,1444,17297,13901
735,1439,17408,13981
730,1459,17220,13823
731,1443,17254,13880
731,1436,17277,13899
730,1454,17253,13845
734,1436,17390,13963
729,1452,17205,13822
730,1441,17251,13863
731,1447,17265,13883
728,1456,17208,13803
733,1428,17348,13962
729,1446,17180,13788
731,1449,17289,13881
731,1435,17301,13914
732,1462,17244,13831
733,1431,17352,13978
729,1443,17180,13803
732,1440,17282,13862
731,1442,17270,13884
730,1447,17253,13860
734,1423,17369,13967
731,1455,17232,13847
732,1438,17305,13922
729,1441,17230,13848
733,1446,17306,13896
735,1435,17378,13925
729,1451,17200,13820
735,1432,17394,13987
731,1450,17268,13886
731,1447,17247,13847
732,1430,17303,13905
727,1459,17150,13759
735,1434,17408,13989
735,1466,17319,13888
731,1451,17231,13856
733,1433,17316,13924
727,1463,17145,13762
733,1444,17350,13952
736,1438,17394,13987
731,1446,17285,13871
732,1439,17320,13893
728,1469,17154,13751
732,1438,17304,13922
732,1439,17288,13915
733,1443,17310,13868
734,1433,17382,13966
734,1474,17271,13835
733,1439,17335,13930
731,1441,17286,13888
733,1450,17269,13847
731,1451,17283,13889
731,1474,17203,13798
735,1429,17406,13996
729,1450,17208,13821
732,1436,17285,13885
732,1447,17304,13911
729,1451,17210,13843
739,1451,17447,14013
732,1463,17253,13826
732,1438,17322,13925
733,1447,17351,13920
728,1463,17156,13774
734,1420,17361,13985
729,1456,17199,13799
731,1450,17267,13866
733,1450,17341,13933
731,1445,17245,13873
734,1434,17389,13999
730,1458,17235,13841
729,1440,17225,13870
732,1428,17317,13952
730,1439,17248,13849
734,1433,17376,13956
729,1448,17196,13791
733,1444,17306,13922
732,1443,17280,13892
731,1437,17253,13854
733,1432,17350,13963
731,1456,17252,13861
733,1441,17348,13932
732,1445,17317,13896
731,1447,17240,13866
734,1448,17323,13909
730,1460,17221,13838
734,1432,17376,13957
739,1441,17408,13949
731,1454,17267,13862
732,1439,17306,13910
727,1468,17140,13727
732,1441,17304,13913
732,1420,17310,13933
730,1449,17233,13833
733,1447,17339,13938
728,1464,17149,13752
732,1423,17323,13946
731,1427,17266,13937
732,1444,17274,13902
731,1459,17287,13889
729,1469,17200,13777
735,1429,17397,13981
731,1444,17300,13886
733,1450,17325,13932
731,1445,17270,13875
729,1452,17197,13803
735,1442,17369,13948
730,1447,17265,13859
732,1454,17289,13889
732,1437,17283,13888
730,1451,17217,13828
732,1443,17293,13890
730,1451,17230,13852
731,1446,17268,13868
733,1444,17371,13951
732,1449,17230,13835
733,1443,17329,13941
729,1451,17211,13824
732,1447,17268,13891
733,1428,17310,13873
732,1443,17293,13911
734,1433,17417,13988
735,1469,17324,13871
731,1439,17255,13870
732,1428,17284,13891
730,1444,17251,13867
734,1433,17375,13981
732,1441,17293,13899
733,1456,17263,13840
732,1455,17278,13870
731,1438,17267,13858
734,1436,17340,13944
729,1453,17179,13788
733,1442,17326,13926
730,1445,17278,13868
731,1449,17262,13869
733,1425,17325,13947
730,1462,17206,13790
733,1425,17335,13956
732,1431,17295,13900
730,1459,17255,13861
732,1441,17317,13898
732,1454,17286,13866
734,1437,17327,13918
730,1460,17243,13851
731,1456,17254,13865
735,1449,17336,13905
729,1458,17207,13788
734,1430,17368,13960
738,1452,17384,13956
732,1436,17284,13892
732,1438,17307,13915
729,1465,17179,13775
733,1433,17331,13935
733,1435,17340,13949
731,1436,17274,13884
731,1434,17289,13892
730,1466,17200,13802
732,1440,17303,13917
730,1451,17243,13831
732,1449,17292,13906
733,1432,17351,13930
731,1455,17281,13866
735,1432,17366,13974
729,1453,17211,13803
732,1439,17306,13927
737,1448,17369,13931
730,1443,17241,13827
733,1429,17335,13944
730,1458,17222,13798
730,1438,17273,13887
