2768,10000
730,1448,17218,13810
730,1440,17269,13853
726,1451,17232,13852
728,1453,17183,13793
734,1430,17347,13962
728,1446,17180,13795
729,1441,17224,13845
732,1449,17283,13877
729,1446,17203,13795
730,1420,17288,13885
728,1459,17190,13814
732,1449,17300,13910
734,1451,17299,13895
730,1441,17233,13834
732,1427,17320,13930
728,1459,17194,13765
730,1456,17238,13816
731,1441,17252,13867
730,1438,17207,13827
733,1420,17331,13955
730,1454,17233,13848
730,1456,17231,13829
730,1443,17234,13837
730,1444,17230,13837
733,1431,17325,13936
728,1466,17167,13785
731,1443,17250,13862
726,1430,17207,13839
730,1448,17240,13812
732,1446,17298,13890
729,1457,17183,13790
732,1434,17302,13924
729,1446,17189,13800
729,1459,17209,13795
733,1433,17340,13956
738,1479,17374,13914
736,1434,17361,13937
730,1456,17236,13836
729,1457,17201,13830
731,1450,17264,13884
727,1456,17144,13731
731,1432,17326,13945
731,1452,17265,13855
731,1456,17281,13881
730,1445,17253,13864
727,1469,17134,13724
732,1430,17288,13910
730,1445,17254,13874
731,1454,17308,13888
733,1449,17291,13882
726,1445,17119,13716
733,1422,17360,13945
729,1443,17215,13834
732,1437,17276,13883
731,1427,17299,13916
728,1450,17201,13798
734,1439,17406,13982
729,1455,17190,13804
731,1454,17246,13860
732,1444,17284,13877
729,1446,17216,13823
733,1434,17352,13944
728,1450,17179,13795
730,1447,17238,13849
731,1443,17253,13863
730,1444,17233,13861
733,1443,17338,13956
729,1456,17179,13789
728,1444,17199,13797
730,1447,17253,13856
731,1465,17231,13835
733,1447,17334,13935
728,1445,17176,13815
729,1452,17204,13800
730,1443,17272,13861
730,1453,17230,13822
733,1429,17367,13952
727,1448,17156,13768
730,1446,17242,13870
736,1458,17329,13911
728,1465,17191,13771
733,1444,17341,13932
728,1452,17165,13799
732,1439,17331,13921
730,1438,17264,13884
729,1448,17208,13816
730,1434,17254,13884
728,1448,17149,13744
732,1432,17328,13923
731,1458,17264,13886
729,1444,17210,13839
730,1439,17238,13849
727,1455,17126,13746
731,1446,17276,13862
731,1443,17268,13848
731,1454,17274,13872
731,1440,17296,13894
727,1464,17161,13765
732,1446,17300,13903
730,1451,17237,13859
730,1441,17252,13838
732,1432,17326,13917
726,1454,17112,13706
731,1429,17314,13924
734,1447,17295,13872
729,1444,17207,13825
731,1437,17286,13913
728,1468,17141,13736
733,1436,17348,13950
737,1455,17343,13911
729,1446,17205,13821
731,1449,17284,13889
730,1460,17224,13850
735,1442,17352,13926
726,1442,17163,13762
729,1452,17248,13831
731,1412,17284,13853
728,1463,17171,13783
733,1423,17340,13973
728,1458,17170,13788
729,1444,17238,13838
730,1456,17268,13853
729,1452,17182,13787
732,1430,17333,13937
728,1444,17175,13802
729,1459,17214,13827
730,1438,17232,13859
729,1454,17210,13832
734,1427,17395,13981
729,1450,17220,13822
729,1450,17207,13789
729,1440,17220,13849
728,1449,17159,13773
732,1433,17320,13919
727,1460,17168,13773
730,1449,17251,13842
731,1444,17287,13877
729,1439,17221,13830
731,1442,17280,13889
728,1462,17153,13752
731,1444,17288,13888
732,1439,17318,13912
730,1452,17195,13782
731,1443,17289,13872
727,1466,17123,13732
732,1432,17293,13922
730,1442,17227,13845
729,1453,17194,13815
731,1443,17274,13872
727,1464,17135,13755
731,1436,17292,13913
732,1448,17264,13840
729,1439,17220,13834
731,1439,17281,13895
727,1459,17141,13753
734,1435,17310,13914
731,1443,17311,13878
730,1443,17247,13851
730,1440,17235,13886
727,1459,17095,13709
732,1438,17315,13896
732,1444,17312,13901
730,1442,17238,13867
732,1436,17264,13866
728,1465,17153,13763
733,1437,17333,13949
731,1457,17211,13794
731,1447,17251,13876
733,1430,17348,13929
729,1460,17192,13772
732,1436,17322,13915
728,1459,17173,13786
728,1445,17186,13813
732,1444,17294,13894
729,1453,17206,13803
734,1432,17387,13982
733,1445,17250,13816
729,1449,17206,13830
731,1438,17304,13907
731,1458,17221,13796
733,1441,17338,13932
729,1457,17190,13769
729,1449,17200,13812
731,1438,17286,13893
728,1447,17179,13795
733,1425,17354,13955
728,1454,17173,13802
731,1437,17255,13878
731,1445,17259,13857
728,1456,17207,13821
731,1428,17293,13924
730,1460,17180,13775
731,1439,17273,13888
730,1462,17227,13819
729,1451,17221,13818
730,1437,17268,13860
729,1464,17230,13818
732,1441,17294,13892
729,1454,17224,13834
729,1458,17210,13839
731,1429,17287,13897
728,1449,17202,13783
731,1441,17289,13901
729,1451,17228,13827
732,1446,17270,13895
736,1448,17350,13912
725,1453,17090,13718
733,1444,17334,13941
734,1438,17310,13876
729,1447,17233,13829
731,1435,17266,13875
728,1466,17142,13723
730,1447,17272,13894
729,1435,17261,13877
733,1435,17302,13903
732,1443,17304,13879
