2500,15000
1718,1790
1718,1781
1718,1785
1714,1778
1713,1768
1711,1774
1716,1758
1714,1772
1711,1761
1711,1755
1713,1766
1712,1755
1713,1745
1713,1770
1715,1761
1713,1787
1715,1754
1717,1776
1712,1759
1715,1761
1713,1772
1714,1759
1714,1776
1714,1776
1712,1770
1714,1790
1714,1766
1711,1762
1716,1773
1714,1764
1711,1773
1712,1761
1712,1742
1716,1760
1727,1759
1719,1754
1716,1753
1724,1760
1724,1757
1725,1768
1731,1772
1728,1768
1729,1766
1725,1777
1722,1764
1709,1780
1714,1773
1712,1769
1712,1787
1713,1771
1715,1766
1710,1770
1709,1765
1715,1787
1724,1769
1726,1755
1727,1759
1728,1761
1723,1756
1714,1766
1714,1758
1714,1761
1727,1759
1727,1769
1726,1767
1720,1772
1723,1768
1724,1758
1716,1793
1730,1773
1716,1779
1713,1790
1713,1772
1710,1761
1713,1773
1712,1784
1721,1793
1720,1775
1728,1745
1709,1757
1715,1750
1708,1748
1711,1754
1712,1768
1720,1768
1718,1752
1731,1744
1714,1757
1713,1764
1714,1769
1710,1762
1726,1782
1734,1772
1730,1776
1713,1790
1713,1773
1713,1763
1712,1771
1716,1764
1710,1775
1713,1763
1714,1745
1708,1759
1723,1755
1711,1752
1728,1763
1717,1778
1724,1757
1719,1774
1712,1758
1715,1760
1713,1761
1715,1762
1710,1778
1715,1776
1714,1767
1714,1769
1714,1787
1711,1775
1713,1761
1714,1771
1711,1783
1721,1790
1722,1772
1728,1746
1711,1753
1725,1765
1728,1754
1722,1764
1724,1762
1721,1766
1725,1762
1722,1762
1727,1759
1724,1769
1723,1775
1723,1771
1718,1784
1725,1769
1724,1781
1722,1805
1719,1792
1718,1785
1718,1788
1714,1769
1712,1777
1715,1764
1712,1749
1712,1759
1714,1760
1716,1752
1711,1760
1715,1747
1711,1750
1716,1757
1716,1756
1713,1768
1719,1763
1712,1764
1713,1767
1714,1770
1715,1769
1722,1766
1728,1798
1717,1768
1715,1771
1715,1769
1715,1770
1712,1785
1711,1768
1712,1754
1715,1769
1727,1768
1732,1755
1724,1765
1720,1748
1714,1750
1711,1776
1713,1751
1712,1750
1714,1762
1710,1766
1730,1767
1728,1784
1717,1775
1718,1759
1721,1784
1731,1779
1712,1766
1713,1771
1713,1780
1712,1792
1715,1767
1709,1744
1712,1757
1713,1755
1712,1753
1714,1762
1715,1746
1715,1751
1715,1754
1714,1779
1709,1761
1712,1765
1711,1763
1711,1752
1725,1782
1722,1758
1721,1765
1720,1797
1720,1796
1723,1777
1710,1766
1714,1764
1715,1787
1713,1778
1714,1746
1713,1747
1712,1751
1713,1759
1710,1754
1712,1747
1712,1749
1712,1754
1726,1756
1712,1756
1717,1760
1714,1762
1712,1756
1711,1768
1714,1760
1722,1757
1713,1780
1714,1770
1716,1771
1717,1771
1715,1783
1714,1789
1716,1772
1711,1748
1717,1771
1726,1765
1709,1765
1715,1745
1714,1739
1714,1748
1713,1756
1710,1756
1718,1750
1714,1755
1731,1763
1714,1762
1714,1773
1718,1760
1713,1754
1712,1782
1718,1771
1721,1778
1729,1777
1718,1763
1715,1800
1719,1783
1722,1775
1718,1773
1727,1766
1724,1772
1731,1755
1714,1756
1740,1745
1712,1754
1707,1760
1714,1753
1711,1757
1716,1761
1713,1772
1720,1786
1716,1765
1728,1765
1724,1779
1724,1776
1714,1776
1713,1772
1714,1768
1715,1781
1718,1777
1713,1753
1717,1760
1711,1757
1713,1760
1711,1757
1712,1742
1710,1745
1713,1756
1718,1762
1709,1750
1715,1753
1715,1751
1713,1769
1713,1778
1713,1764
1712,1758
1714,1767
1713,1756
1709,1775
1709,1777
1716,1758
1713,1775
1725,1796
1729,1751
1722,1771
1719,1768
1716,1764
1718,1775
1721,1751
1720,1756
1713,1751
1714,1772
1723,1758
1717,1771
1715,1755
1717,1774
1729,1791
1722,1763
1712,1764
1713,1766
1715,1770
1712,1785
1711,1772
1712,1761
1714,1780
1711,1778
1710,1782
1719,1770
1712,1755
1717,1777
1712,1751
1716,1747
1715,1745
1712,1758
1710,1755
1712,1749
1715,1750
1711,1760
1708,1754
1714,1792
1721,1769
1718,1781
1723,1776
1715,1778
1716,1775
1711,1775
1714,1766
1713,1791
1707,1777
1721,1757
1712,1766
1714,1753
1709,1769
1711,1764
1717,1742
1714,1745
1714,1751
1730,1757
1708,1753
1712,1749
1711,1750
1714,1756
1715,1783
1712,1760
1713,1762
1716,1762
1710,1763
1714,1786
1712,1778
1716,1768
1712,1777
1724,1781
1727,1771
1712,1769
1713,1752
1713,1769
1713,1759
1714,1746
1714,1750
1714,1746
1714,1749
1716,1752
1714,1755
1710,1763
1712,1755
1713,1784
1723,1765
1728,1773
1719,1773
1714,1761
