2250,10000
870,697
878,696
873,693
871,702
868,711
872,709
873,712
870,705
869,719
872,727
872,712
876,728
871,709
872,711
873,722
878,711
877,720
872,713
875,689
874,695
878,697
873,696
865,710
874,685
873,695
871,700
874,706
872,711
873,708
873,721
877,715
876,722
877,727
874,712
872,733
878,729
873,716
871,718
870,707
873,742
871,715
879,701
877,697
876,707
877,694
874,723
876,697
871,699
871,689
872,715
876,711
869,698
871,704
879,711
871,719
873,726
881,708
872,732
873,725
872,707
874,715
875,708
872,712
870,704
874,683
873,706
874,698
873,695
872,696
877,695
872,694
876,698
872,715
875,713
877,704
869,718
877,713
866,719
871,709
873,712
879,731
869,722
876,710
870,713
876,718
877,716
875,700
875,687
878,685
869,693
874,692
875,705
876,704
869,695
870,698
870,715
869,710
870,701
872,724
870,719
875,723
873,700
874,710
870,742
877,707
876,705
871,711
875,712
873,713
872,696
870,684
868,699
872,696
882,698
876,701
873,689
871,699
871,702
881,706
880,711
873,704
884,724
873,717
871,716
872,714
871,711
874,736
872,725
875,703
876,719
877,713
879,714
868,699
873,685
870,694
881,698
875,698
883,693
875,710
878,703
881,719
877,712
882,721
876,709
874,724
868,715
874,723
875,717
878,716
876,737
876,720
876,702
878,714
871,717
877,702
866,702
876,697
878,708
875,695
876,697
880,700
873,700
868,702
873,702
876,716
871,702
869,722
867,732
872,725
874,712
874,706
871,718
871,734
870,716
877,698
882,713
872,706
877,701
870,694
874,696
870,695
876,694
871,694
873,706
883,696
875,705
868,702
874,723
869,709
873,718
874,739
873,715
877,715
879,714
880,723
876,733
870,707
872,702
874,712
871,707
879,698
872,693
873,694
874,695
876,700
873,692
873,682
871,699
875,709
872,704
878,703
871,703
872,714
873,741
878,718
880,714
874,720
870,721
873,737
876,706
874,700
873,709
868,705
869,702
874,692
872,692
871,692
870,691
872,699
873,691
869,699
873,708
875,696
870,702
868,705
873,702
873,730
866,714
868,707
876,721
875,714
874,733
869,710
873,700
869,709
876,699
874,696
869,691
868,683
870,706
863,688
872,698
869,691
867,702
872,710
872,704
872,710
874,706
869,719
872,734
872,712
873,705
869,704
873,726
871,728
872,713
883,698
872,709
877,707
874,692
879,697
879,678
875,699
876,694
872,698
866,706
878,704
876,717
872,710
867,712
873,711
877,711
867,735
868,712
871,720
869,721
875,715
872,726
864,704
874,696
869,710
870,701
869,694
873,695
876,693
880,699
872,689
874,694
867,690
871,703
871,721
874,716
882,702
872,714
877,717
868,738
874,709
874,709
876,719
871,712
871,725
874,705
876,699
874,704
874,698
882,700
875,694
881,695
878,694
875,694
888,693
867,698
876,707
874,715
869,706
870,708
870,711
877,721
871,727
869,712
869,692
872,724
879,697
880,724
878,706
870,694
868,695
875,696
872,720
870,698
869,717
870,705
868,687
871,690
867,698
871,704
866,716
867,700
868,704
869,718
872,712
870,731
873,706
866,705
874,705
875,716
872,718
868,706
874,691
867,707
867,694
877,695
879,691
872,686
872,692
870,690
871,696
866,705
866,704
881,720
871,699
870,707
870,713
865,713
872,736
875,710
874,710
864,719
866,711
872,718
869,702
871,693
870,702
871,695
874,692
861,691
870,688
871,694
867,690
871,693
867,696
871,706
869,716
869,708
870,703
869,713
874,713
871,730
867,709
873,711
878,718
867,708
871,717
876,713
874,692
881,706
867,696
869,701
871,691
867,690
873,689
873,689
874,697
870,699
868,704
870,707
873,698
873,710
868,719
868,716
873,718
871,711
874,711
867,721
868,706
879,716
866,707
870,714
869,704
869,704
875,691
874,718
869,696
865,702
869,685
866,693
870,700
869,708
877,714
870,696
869,712
870,726
870,719
876,728
874,714
872,707
870,698
867,709
866,715
865,709
871,691
874,697
864,693
865,697
873,694
867,681
873,696
869,690
872,697
877,711
879,707
871,715
873,701
867,715
874,716
867,710
873,725
867,710
867,714
878,719
865,705
870,716
867,699
870,693
868,696
867,690
875,691
863,689
874,696
870,694
875,692
872,691
871,702
873,707
871,711
875,708
865,707
879,722
878,710
868,726
866,712
878,705
866,723
874,701
867,717
870,704
866,691
871,692
870,696
874,696
870,690
873,690
870,692
866,689
881,701
869,703
876,704
866,699
871,705
864,713
872,720
868,708
870,723
866,711
872,706
871,713
871,705
868,716
868,703
866,690
865,679
869,693
868,693
868,689
869,692
861,700
869,700
868,703
868,702
868,707
871,708
871,705
870,698
865,725
873,709
872,729
874,692
870,704
865,704
867,709
866,719
878,711
877,687
872,696
869,697
865,692
873,692
868,690
862,691
870,687
866,710
868,705
871,703
869,711
869,705
868,717
868,715
867,706
869,730
868,717
873,706
871,715
875,704
867,712
870,695
873,687
868,693
869,699
871,690
870,688
875,692
870,693
870,704
871,698
868,704
869,701
869,710
872,714
872,713
869,722
872,704
872,725
875,721
872,709
871,713
867,705
869,709
870,700
871,685
866,693
870,693
873,697
870,687
868,693
867,699
875,691
872,708
868,704
871,701
864,715
865,706
871,713
870,718
863,704
862,728
868,715
866,703
874,711
867,706
867,714
869,700
871,680
869,692
874,688
866,694
868,687
867,691
867,696
860,688
866,710
868,707
865,699
872,713
875,696
866,717
869,715
870,711
876,732
867,718
875,708
871,706
869,716
877,708
864,698
867,682
869,690
861,698
880,691
872,680
867,688
865,690
869,695
863,705
867,710
867,697
872,720
869,713
868,715
875,717
873,706
866,731
864,699
869,700
871,706
870,706
870,708
865,694
869,686
862,693
865,695
869,696
869,688
872,691
862,694
869,701
873,708
872,706
869,697
868,720
871,715
876,719
875,715
874,706
867,730
872,715
867,698
879,708
870,711
872,708
863,695
868,681
867,697
870,696
867,700
873,693
869,701
868,694
870,693
875,707
869,711
870,703
868,717
871,718
865,715
870,711
867,706
870,729
876,719
877,696
869,715
869,709
872,709
868,690
869,692
866,688
879,696
870,693
872,690
867,693
868,700
869,695
872,711
870,704
863,702
865,725
878,713
874,722
870,712
869,716
870,732
867,686
869,692
864,703
863,707
872,702
871,695
874,684
869,694
869,693
875,690
873,690
871,693
872,703
864,696
875,717
868,709
864,698
863,725
871,714
861,713
862,710
866,710
877,728
858,715
880,701
867,711
869,701
878,703
865,694
864,685
867,691
872,695
867,696
868,690
866,692
867,700
868,703
868,711
871,703
861,704
868,727
874,704
873,702
860,711
868,712
872,737
873,712
866,693
870,709
869,695
869,704
872,688
872,677
864,691
868,687
869,692
871,691
873,695
862,700
864,697
871,711
868,700
870,714
869,730
872,714
869,706
873,713
872,714
869,732
868,712
872,693
867,706
875,705
866,698
868,692
875,678
867,694
869,689
871,690
868,691
869,693
870,707
873,699
869,708
871,705
872,709
871,733
868,714
867,719
873,715
867,713
872,732
869,710
868,690
869,704
873,710
870,698
871,707
874,688
878,696
871,690
870,696
866,684
865,698
872,708
868,686
866,710
868,707
870,710
871,730
872,713
871,704
866,714
869,709
868,717
866,705
874,695
866,713
872,698
866,690
874,694
866,693
868,691
866,690
869,690
868,687
873,696
862,715
862,711
871,708
869,702
872,710
866,732
868,711
869,704
869,715
874,713
870,726
871,708
870,694
867,711
865,701
866,692
870,690
868,693
867,694
879,691
869,693
868,688
866,702
876,710
879,702
874,705
869,709
865,716
865,733
872,713
874,702
867,717
868,715
869,723
864,709
869,692
875,704
869,699
871,694
871,694
870,686
874,694
870,687
880,693
871,691
866,703
868,714
875,703
871,705
874,710
863,713
879,737
874,709
871,705
873,723
872,710
874,724
875,709
874,697
869,707
877,701
872,697
865,696
871,694
