500
677,511
675,523
674,501
676,514
676,503
675,509
676,517
674,510
674,519
676,509
676,512
675,517
675,507
676,514
675,517
675,507
675,515
673,507
677,512
676,521
675,509
675,517
672,507
677,509
676,512
678,508
675,522
674,506
676,509
676,505
674,504
675,510
674,509
675,513
673,509
676,500
674,510
674,510
673,510
674,516
675,504
674,513
675,508
675,504
674,525
676,502
674,514
675,504
673,510
674,516
674,507
676,519
674,511
675,509
676,517
676,508
677,511
673,519
674,506
674,516
675,505
675,509
673,520
676,502
675,514
677,509
676,510
673,513
676,506
676,523
675,502
676,510
674,506
675,505
674,515
674,515
675,513
674,511
674,501
675,508
676,511
674,510
676,517
675,506
674,514
678,508
677,513
673,525
674,504
675,512
674,508
675,509
674,513
675,507
677,519
675,512
677,506
675,511
674,511
674,510
674,521
676,506
673,517
675,503
676,509
675,523
673,503
674,516
675,504
674,510
675,511
675,503
674,521
677,509
676,513
677,503
674,504
673,512
674,508
675,512
675,508
676,500
674,509
675,514
673,509
674,518
674,508
675,512
677,509
675,508
676,528
674,510
675,510
676,510
674,508
676,515
677,507
674,514
678,513
675,502
675,505
675,509
674,510
672,516
676,506
673,517
676,506
673,509
675,519
675,504
677,513
673,501
674,511
675,508
674,501
674,520
677,502
675,511
676,510
674,503
676,513
676,506
675,510
676,513
676,508
676,509
675,518
675,508
677,518
672,508
675,511
674,511
675,510
673,524
674,507
676,513
677,515
675,505
676,515
675,509
676,515
675,514
673,503
677,508
673,510
674,509
677,517
676,499
675,515
673,502
676,509
676,521
674,501
676,514
673,500
674,510
675,511
676,516
674,509
676,502
676,507
675,506
675,505
673,510
674,508
676,511
674,516
674,506
674,508
674,517
675,508
675,520
673,508
675,511
675,512
677,508
675,517
674,506
675,511
674,510
675,513
676,514
674,507
676,515
674,512
676,503
675,510
673,510
675,510
672,515
675,506
675,512
675,502
674,508
674,522
676,501
674,512
677,498
675,510
673,511
676,506
676,521
675,511
675,507
673,513
676,506
673,513
673,513
674,512
672,517
675,506
674,510
674,520
677,514
676,513
676,507
674,513
675,511
674,509
674,525
676,507
674,512
675,513
676,506
677,519
678,506
674,512
676,512
673,503
678,511
674,508
676,509
676,512
674,505
674,517
677,519
677,504
676,519
674,501
676,513
676,504
677,513
673,514
674,504
673,517
677,508
678,514
672,511
676,508
676,512
679,516
676,510
673,516
673,506
675,508
677,525
677,503
676,516
674,507
673,510
674,513
675,505
674,525
678,503
675,511
675,512
675,504
675,514
675,505
675,512
677,512
674,501
674,511
674,508
677,511
676,518
677,503
674,513
675,505
675,509
675,526
675,502
670,514
674,501
674,510
675,518
675,508
674,520
673,508
675,508
675,513
675,514
675,513
675,517
675,508
675,518
677,504
675,510
675,520
674,505
676,517
676,506
674,511
674,509
675,506
676,524
674,502
675,508
674,511
674,503
675,515
676,503
674,512
675,510
675,501
674,511
675,511
675,514
672,519
676,505
677,514
676,504
674,511
673,527
676,509
675,513
674,507
676,508
673,518
675,508
676,517
674,513
677,504
676,512
674,510
675,513
675,516
675,505
674,513
672,506
674,507
674,522
675,502
675,513
674,516
676,508
674,506
674,500
675,521
674,502
676,509
676,507
673,507
677,514
674,505
674,511
676,511
674,500
676,510
672,511
675,508
676,515
675,506
675,504
676,512
672,510
675,526
674,506
674,511
675,510
674,508
676,516
677,507
676,517
675,512
674,504
675,510
675,509
